feed_id,seller_id,product_id,sku,product_name,category,brand,mrp,selling_price,inventory,currency,seller_status,last_updated
F0000420,S0095,P002236,S0095-P002236,UrbanKart Cookbook,Books,UrbanKart,1879.19,1532.27,27.0,INR,active,2026-09-01 06:00:00
F0000923,S0005,P004020,S0005-P004020,Astra Yoga Mat,Sports,Astra,7589.99,6984.34,31.0,INR,active,2026-09-02 00:00:00
F0009447,S0011,P003238,S0011-P003238,Nova Power Bank,Electronics,Nova,13216.27,12070.71,38.0,INR,inactive,2026-08-24 18:00:00
F0008670,S0050,P002399,S0050-P002399,Nova Textbook,Books,Nova,20422.12,14511.9,32.0,INR,inactive,2026-08-26 00:00:00
F0010228,S0119,P000778,S0119-P000778,Astra Shampoo,Beauty,Astra,8087.76,7490.4,-1.0,INR,active,2026-08-25 18:00:00
F0005409,S0077,P001532,S0077-P001532,Vertex Shampoo,Beauty,Vertex,17376.13,12993.35,34.0,INR,active,2026-09-03 12:00:00
F0005789,S0072,P003158,S0072-P003158,Astra Shampoo,Beauty,Astra,5420.51,4014.46,39.0,INR,inactive,2026-08-26 18:00:00
F0005743,S0045,P001412,S0045-P001412,Nova Sneakers,Fashion,Nova,9268.87,6867.16,46.0,INR,active,2026-08-08 18:00:00
F0007668,S0001,P000309,S0001-P000309,Orion Table Lamp,Home,Orion,18571.09,14319.84,34.0,INR,active,2026-09-08 18:00:00
F0005568,S0072,P004760,S0072-P004760,Nova Programming Book,Books,Nova,12330.68,9170.28,38.0,INR,active,2026-08-27 12:00:00
F0008136,S0041,P001411,S0041-P001411,Prime Sneakers,Fashion,Prime,10770.81,769.77,39.0,INR,active,2026-08-13 12:00:00
F0001203,S0008,P004702,S0008-P004702,Vertex Programming Book,Books,Vertex,4345.48,3579.75,48.0,INR,active,2026-08-15 12:00:00
F0010819,S0050,P000596,S0050-P000596,Nova Cookware Set,Home,Nova,10242.97,8938.86,27.0,INR,inactive,2026-08-24 00:00:00
F0005766,S0072,P002202,S0072-P002202,Nova Jeans,Fashion,Nova,6138.01,4402.78,33.0,INR,inactive,2026-09-04 06:00:00
F0008390,S0077,P000760,S0077-P000760,Orion Programming Book,Books,Orion,14030.69,13240.89,36.0,INR,active,2026-08-12 06:00:00
F0001971,S0093,P001688,S0093-P001688,Prime Wireless Earbuds,Electronics,Prime,15744.29,12697.81,43.0,INR,active,2026-08-26 12:00:00
F0004019,S0116,P002385,S0116-P002385,Nova Football,Sports,Nova,18849.78,14020.73,30.0,INR,active,2026-09-06 00:00:00
F0010344,S0058,P001243,S0058-P001243,Nova Bluetooth Speaker,Electronics,Nova,7210.6,6442.86,34.0,INR,active,2026-09-06 12:00:00
F0003688,S0018,P004813,S0018-P004813,Orion Wireless Earbuds,Electronics,Orion,15344.36,12937.45,32.0,INR,active,2026-09-06 00:00:00
F0001998,S0034,P004062,S0034-P004062,Orion USB Cable,Electronics,Orion,977.67,752.52,35.0,INR,active,2026-09-06 12:00:00
F0004034,S0113,P004774,S0113-P004774,Astra Backpack,Fashion,Astra,12244.85,10927.28,41.0,INR,active,2026-08-13 18:00:00
F0001249,S0115,P001357,S0115-P001357,Zenith Cricket Bat,Sports,Zenith,895.8,750.64,36.0,INR,active,2026-08-12 00:00:00
F0002193,S0029,P000324,S0029-P000324,Vertex Novel,Books,Vertex,14488.48,10556.16,30.0,INR,inactive,2026-08-12 18:00:00
F0002713,S0019,P000506,S0019-P000506,Astra Dumbbells,Sports,Astra,2647.87,2018.28,33.0,INR,active,2026-09-01 06:00:00
F0009185,S0029,P002413,S0029-P002413,Prime Shampoo,Beauty,Prime,1814.92,1346.54,28.0,INR,active,2026-08-22 12:00:00
F0002191,S0076,P002004,S0076-P002004,Prime Cookware Set,Home,Prime,2272.51,1902.31,23.0,INR,active,2026-08-16 06:00:00
F0004671,S0005,P004957,S0005-P004957,Vertex Cricket Bat,Sports,Vertex,14118.59,10183.61,33.0,INR,active,2026-08-22 06:00:00
F0005143,S0076,P002572,S0076-P002572,Nova Jeans,Fashion,Nova,9249.34,6454.66,27.0,INR,active,2026-08-25 00:00:00
F0005985,S0091,P001779,S0091-P001779,Orion Perfume,Beauty,Orion,6548.73,5286.48,29.0,INR,active,2026-09-03 18:00:00
F0006566,S0079,P000040,S0079-P000040,Astra Yoga Mat,Sports,Astra,5936.84,4470.4,42.0,INR,active,2026-08-05 18:00:00
F0007805,S0022,P001795,S0022-P001795,Astra Table Lamp,Home,Astra,391.7,367.78,37.0,INR,active,2026-08-09 18:00:00
F0006944,S0005,P003517,S0005-P003517,Astra Football,Sports,Astra,11166.94,8791.98,30.0,INR,active,2026-09-08 18:00:00
F0009511,S0063,P002432,S0063-P002432,Astra Sunscreen,Beauty,Astra,1957.34,1680.21,35.0,INR,active,2026-08-06 06:00:00
F0010056,S0040,P000781,S0040-P000781,Nova Programming Book,Books,Nova,18652.64,13662.26,31.0,INR,active,2026-09-08 18:00:00
F0010536,S0082,P001497,S0082-P001497,Nova T-Shirt,Fashion,Nova,10192.75,8010.47,36.0,INR,active,2026-08-10 12:00:00
F0010642,S0069,P003923,S0069-P003923,Prime Power Bank,Electronics,Prime,7324.37,5391.27,30.0,INR,active,2026-08-27 12:00:00
F0002137,S0051,P000407,S0051-P000407,Zenith Dumbbells,Sports,Zenith,18183.52,14012.67,42.0,INR,active,2026-08-13 06:00:00
F0001066,S0103,P003492,S0103-P003492,Nova Cushion,Home,Nova,7298.72,5653.39,34.0,INR,active,2026-09-05 18:00:00
F0000601,S0023,P004851,S0023-P004851,Zenith Table Lamp,Home,Zenith,12606.47,10834.18,33.0,INR,active,2026-09-04 06:00:00
F0004228,S0074,P004358,S0074-P004358,Astra Jeans,Fashion,Astra,9686.13,8838.17,37.0,INR,inactive,2026-08-25 18:00:00
F0010814,S0053,P002058,S0053-P002058,Zenith Dumbbells,Sports,Zenith,10186.02,7662.47,44.0,INR,active,2026-08-04 18:00:00
F0007578,S0104,P000570,S0104-P000570,Orion Backpack,Fashion,Orion,584.78,494.03,35.0,INR,active,2026-08-21 12:00:00
F0000078,S0029,P001059,S0029-P001059,Orion Cushion,Home,Orion,18438.29,15317.51,38.0,INR,active,2026-08-11 06:00:00
F0007547,S0096,P002976,S0096-P002976,Zenith Face Wash,Beauty,Zenith,17956.52,12458.43,41.0,INR,active,2026-08-01 00:00:00
F0002899,S0111,P003658,S0111-P003658,Vertex Face Wash,Beauty,Vertex,5653.65,5265.41,38.0,INR,active,2026-08-12 18:00:00
F0004821,S0075,P001991,S0075-P001991,Nova Biography,Books,Nova,9994.74,7341.48,42.0,INR,active,2026-08-27 06:00:00
F0009507,S0104,P001298,S0104-P001298,Zenith Storage Box,Home,Zenith,8090.49,6010.05,44.0,INR,active,2026-09-08 12:00:00
F0011271,S0050,P001512,S0050-P001512,Zenith Cushion,Home,Zenith,9423.22,8961.44,31.0,INR,active,2026-08-28 12:00:00
F0006414,S0029,P000927,S0029-P000927,Orion Football,Sports,Orion,4279.48,-100.0,30.0,INR,active,2026-08-19 00:00:00
F0009445,S0118,P003937,S0118-P003937,UrbanKart Dumbbells,Sports,UrbanKart,12018.05,10161.02,41.0,INR,active,2026-09-07 18:00:00
F0009065,S0054,P000577,S0054-P000577,UrbanKart Programming Book,Books,UrbanKart,546.18,500.86,44.0,INR,active,2026-08-24 12:00:00
F0008008,S0016,P002464,S0016-P002464,UrbanKart Smart Watch,Electronics,UrbanKart,7306.3,5140.61,35.0,INR,active,2026-08-12 12:00:00
F0005469,S0106,P000063,S0106-P000063,Orion Power Bank,Electronics,Orion,17429.22,13682.41,52.0,INR,active,2026-08-26 06:00:00
F0005952,S0010,P003957,S0010-P003957,Astra Table Lamp,Home,Astra,11723.22,9773.85,42.0,INR,active,2026-09-06 18:00:00
F0003392,S0016,P002177,S0016-P002177,Zenith Table Lamp,Home,Zenith,20719.93,14563.85,34.0,INR,active,2026-08-21 12:00:00
F0005416,S0098,P003694,S0098-P003694,Astra Storage Box,Home,Astra,2545.92,1896.42,39.0,INR,active,2026-08-04 12:00:00
F0002561,S0023,P002887,S0023-P002887,UrbanKart Jeans,Fashion,UrbanKart,15653.58,11245.29,42.0,INR,inactive,2026-08-11 18:00:00
F0011987,S0100,P002860,S0100-P002860,Vertex Bluetooth Speaker,Electronics,Vertex,16679.87,12651.61,37.0,INR,active,2026-08-04 12:00:00
F0008163,S0050,P002050,S0050-P002050,Prime Shampoo,Beauty,Prime,12898.02,9172.99,36.0,INR,active,2026-09-09 18:00:00
F0002636,S0012,P000026,S0012-P000026,Astra Cushion,Home,Astra,5385.02,4394.85,31.0,INR,active,2026-08-15 12:00:00
F0005257,S0049,P000099,S0049-P000099,Astra Jacket,Fashion,Astra,2878.67,2220.33,38.0,INR,active,2026-09-01 00:00:00
F0003531,S0010,P000635,S0010-P000635,Vertex Face Wash,Beauty,Vertex,2144.67,1952.58,32.0,INR,active,2026-08-25 18:00:00
F0008568,S0017,P002037,S0017-P002037,Astra Jeans,Fashion,Astra,18109.15,14005.19,38.0,INR,active,2026-08-09 06:00:00
F0001909,S0064,P003682,S0064-P003682,Prime Sunscreen,Beauty,Prime,8067.78,7589.87,36.0,INR,active,2026-08-19 00:00:00
F0011220,S0100,P000621,S0100-P000621,Nova Jeans,Fashion,Nova,10105.9,8934.6,38.0,INR,active,2026-08-23 00:00:00
F0000236,S0076,P001924,S0076-P001924,Zenith T-Shirt,Fashion,Zenith,3141.69,2630.15,43.0,INR,active,2026-08-27 06:00:00
F0001605,S0010,P000928,S0010-P000928,Prime Backpack,Fashion,Prime,16047.18,11688.58,39.0,INR,active,2026-08-17 00:00:00
F0007985,S0117,P001146,S0117-P001146,Nova Jacket,Fashion,Nova,13531.72,11808.26,41.0,INR,active,2026-08-27 06:00:00
F0009311,S0050,P000440,S0050-P000440,Orion Cookware Set,Home,Orion,13188.97,11369.99,34.0,INR,active,2026-08-04 06:00:00
F0003491,S0048,P000409,S0048-P000409,UrbanKart Biography,Books,UrbanKart,9625.46,6754.11,46.0,INR,active,2026-09-05 00:00:00
F0011938,S0074,P002676,S0074-P002676,Nova Programming Book,Books,Nova,6266.5,5939.94,45.0,INR,active,2026-08-21 12:00:00
F0001995,S0119,P000740,S0119-P000740,Astra USB Cable,Electronics,Astra,15360.62,12970.36,37.0,INR,active,2026-08-20 18:00:00
F0002825,S0055,P002282,S0055-P002282,Vertex Storage Box,Home,Vertex,17127.62,14721.0,35.0,INR,active,2026-08-05 18:00:00
F0011249,S0109,P004735,S0109-P004735,Orion Table Lamp,Home,Orion,9317.79,8038.27,46.0,INR,inactive,2026-08-31 00:00:00
F0010569,S0089,P001494,S0089-P001494,Orion Cookbook,Books,Orion,6226.07,5450.16,42.0,INR,active,2026-08-04 06:00:00
F0001343,S0087,P002721,S0087-P002721,Vertex Storage Box,Home,Vertex,6099.84,4871.94,39.0,INR,active,2026-08-11 00:00:00
F0008513,S0099,P000619,S0099-P000619,Prime Moisturizer,Beauty,Prime,5656.74,4147.0,51.0,INR,active,2026-08-08 18:00:00
F0001620,S0098,P001745,S0098-P001745,Orion Moisturizer,,Orion,9073.42,7135.88,31.0,INR,active,2026-08-20 06:00:00
F0005288,S0080,P004037,S0080-P004037,Zenith Cookware Set,Home,Zenith,10435.92,9112.02,38.0,INR,active,2026-08-17 00:00:00
F0002061,S0027,P000391,S0027-P000391,Nova Biography,Books,Nova,7085.66,6292.02,37.0,INR,active,2026-08-08 18:00:00
F0007563,S0049,P001146,S0049-P001146,Nova Jacket,Fashion,Nova,15669.27,12435.21,33.0,INR,active,2026-08-31 18:00:00
F0002220,S0094,P002584,S0094-P002584,Astra Novel,Books,Astra,9451.3,8387.57,28.0,INR,active,2026-08-01 06:00:00
F0009866,S0064,P002753,S0064-P002753,Nova Perfume,Beauty,Nova,15148.3,14381.1,35.0,INR,inactive,2026-09-05 18:00:00
F0006039,S0114,P001007,S0114-P001007,UrbanKart Bluetooth Speaker,Electronics,UrbanKart,14365.95,10134.82,23.0,INR,active,2026-08-27 00:00:00
F0000261,S0013,P000380,S0013-P000380,Prime Programming Book,Books,Prime,9571.82,7030.12,29.0,INR,active,2026-08-26 18:00:00
F0011350,S0034,P000801,S0034-P000801,Zenith Sunscreen,Beauty,Zenith,17080.69,13010.02,35.0,INR,active,2026-08-05 18:00:00
F0010232,S0079,P002900,S0079-P002900,Zenith Football,Sports,Zenith,9555.84,8193.31,35.0,INR,active,2026-08-01 18:00:00
F0009094,S0034,P001206,S0034-P001206,Astra Face Wash,Beauty,Astra,15097.25,12821.29,38.0,INR,active,2026-09-04 00:00:00
F0003745,S0114,P000295,S0114-P000295,Vertex Biography,Books,Vertex,14139.9,12204.62,29.0,INR,active,2026-08-26 00:00:00
F0002027,S0096,P004705,S0096-P004705,Prime USB Cable,Electronics,Prime,11518.4,9070.99,34.0,INR,active,2026-08-12 12:00:00
F0006989,S0099,P004729,S0099-P004729,UrbanKart Perfume,Beauty,UrbanKart,1216.08,1101.88,23.0,INR,active,2026-08-15 00:00:00
F0004235,S0061,P004798,S0061-P004798,Vertex USB Cable,Electronics,Vertex,6790.45,6037.51,36.0,INR,active,2026-09-01 18:00:00
F0001918,S0096,P004989,S0096-P004989,UrbanKart Cookware Set,Home,UrbanKart,9893.2,7504.98,40.0,INR,active,2026-09-07 06:00:00
F0001829,S0101,P002739,S0101-P002739,Nova T-Shirt,Fashion,Nova,2776.81,2279.29,29.0,INR,active,2026-08-17 18:00:00
F0009766,S0084,P000404,S0084-P000404,UrbanKart Jeans,Fashion,UrbanKart,11024.08,9054.59,44.0,INR,inactive,2026-08-21 18:00:00
F0006234,S0011,P002894,S0011-P002894,UrbanKart Smart Watch,Electronics,UrbanKart,20530.98,15212.41,38.0,INR,active,2026-08-19 12:00:00
F0011618,S0114,P003225,S0114-P003225,Vertex Shampoo,Beauty,Vertex,11841.46,10987.26,29.0,INR,active,2026-08-01 12:00:00
F0006284,S0072,P000032,S0072-P000032,Zenith Yoga Mat,Sports,Zenith,13366.2,10806.43,26.0,INR,active,2026-08-13 12:00:00
F0004209,S0110,P001468,S0110-P001468,Vertex Cricket Bat,Sports,Vertex,8554.99,6514.82,42.0,INR,active,2026-08-04 06:00:00
F0000225,S0042,P004569,S0042-P004569,UrbanKart Cookware Set,Home,UrbanKart,7143.4,6612.29,39.0,INR,active,2026-08-20 06:00:00
F0008916,S0071,P001014,S0071-P001014,Orion Bluetooth Speaker,Electronics,Orion,14555.85,11304.3,37.0,INR,active,2026-09-03 00:00:00
F0010003,S0100,P002702,S0100-P002702,Orion Novel,Books,Orion,15452.89,11067.53,38.0,INR,active,2026-08-29 18:00:00
F0009334,S0046,P001402,S0046-P001402,Astra Jeans,Fashion,Astra,6871.71,6456.64,44.0,INR,active,2026-08-02 18:00:00
F0006470,S0090,P000179,S0090-P000179,Zenith Perfume,Beauty,Zenith,3468.05,3121.31,41.0,INR,active,2026-08-26 18:00:00
F0011409,S0089,P000765,S0089-P000765,Astra Dumbbells,Sports,Astra,904.82,796.66,23.0,INR,active,2026-08-22 06:00:00
F0010955,S0050,P000545,S0050-P000545,Nova Storage Box,Home,Nova,4709.68,4167.71,38.0,INR,active,2026-09-01 00:00:00
F0000847,S0106,P001834,S0106-P001834,Vertex T-Shirt,Fashion,Vertex,2292.76,2055.53,52.0,INR,inactive,2026-08-06 12:00:00
F0004290,S0096,P003669,S0096-P003669,Zenith Table Lamp,Home,Zenith,12483.72,9690.74,26.0,INR,inactive,2026-09-07 06:00:00
F0005561,S0115,P003195,S0115-P003195,Orion Football,Sports,Orion,10439.67,8938.38,37.0,INR,active,2026-08-17 18:00:00
F0002552,S0078,P004972,S0078-P004972,Orion Novel,Books,Orion,9554.1,8581.37,30.0,INR,active,2026-08-26 12:00:00
F0000118,S0029,P004410,S0029-P004410,Nova Shampoo,Beauty,Nova,3763.78,2704.08,40.0,INR,active,2026-08-19 00:00:00
F0008838,S0108,P004326,S0108-P004326,Zenith Sneakers,Fashion,Zenith,9455.19,7390.05,34.0,INR,active,2026-09-08 12:00:00
F0005967,S0073,P003854,S0073-P003854,Orion Sunscreen,Beauty,Orion,2544.41,2006.49,38.0,INR,active,2026-08-09 06:00:00
F0008196,S0071,P004146,S0071-P004146,Zenith Jeans,Fashion,Zenith,3679.6,2612.54,31.0,INR,active,2026-08-21 18:00:00
F0008660,S0100,P000096,S0100-P000096,UrbanKart Table Lamp,Home,UrbanKart,14210.09,11152.58,38.0,INR,active,2026-08-22 12:00:00
F0007490,S0010,P003745,S0010-P003745,Prime Smart Watch,Electronics,Prime,12138.67,10539.63,38.0,INR,active,2026-08-06 00:00:00
F0000006,S0092,P003870,S0092-P003870,Prime Biography,Books,Prime,10521.21,9394.92,34.0,INR,active,2026-09-09 00:00:00
F0005343,S0029,P000694,S0029-P000694,UrbanKart Jeans,Fashion,UrbanKart,13752.97,9934.09,35.0,INR,active,2026-09-02 00:00:00
F0009112,S0012,P002355,S0012-P002355,UrbanKart USB Cable,Electronics,UrbanKart,5924.97,4121.45,36.0,INR,active,2026-08-12 12:00:00
F0010788,S0069,P000203,S0069-P000203,Prime Moisturizer,Beauty,Prime,2161.176,3601.96,30.0,INR,active,2026-09-05 12:00:00
F0004325,S0009,P000155,S0009-P000155,Orion Programming Book,Books,Orion,14475.48,12549.35,36.0,INR,active,2026-08-16 18:00:00
F0001064,S0084,P003010,S0084-P003010,Astra Perfume,Beauty,Astra,4408.33,3247.71,26.0,INR,active,2026-08-30 12:00:00
F0002591,S0031,P001704,S0031-P001704,Astra Textbook,Books,Astra,6555.55,6019.33,26.0,INR,active,2026-08-01 06:00:00
F0008435,S0052,P004665,S0052-P004665,UrbanKart Shampoo,Beauty,UrbanKart,3168.62,2744.85,46.0,INR,active,2026-08-28 06:00:00
F0009353,S0079,P002376,S0079-P002376,Prime Textbook,Books,Prime,16008.76,11306.68,37.0,INR,active,2026-08-02 18:00:00
F0011063,S0076,P004712,S0076-P004712,Vertex Cookbook,Books,Vertex,226.68,197.22,23.0,INR,active,2026-08-13 12:00:00
F0003736,S0061,P003027,S0061-P003027,Orion Smart Watch,Electronics,Orion,7832.33,5732.55,46.0,INR,active,2026-08-04 00:00:00
F0010590,S0081,P004297,S0081-P004297,Orion Cookbook,Books,Orion,7259.85,5614.27,34.0,INR,active,2026-08-05 06:00:00
F0003518,S0084,P003463,S0084-P003463,Prime T-Shirt,Fashion,Prime,7900.33,6406.01,37.0,INR,active,2026-08-22 00:00:00
F0006987,S0076,P000595,S0076-P000595,Astra Bedsheet,Home,Astra,13386.68,10191.41,32.0,INR,active,2026-08-10 12:00:00
F0010756,S0083,P000689,S0083-P000689,UrbanKart Moisturizer,Beauty,UrbanKart,3078.63,2850.82,41.0,INR,active,2026-08-20 06:00:00
F0006768,S0091,P004962,S0091-P004962,Orion Cookware Set,Home,Orion,9654.1,8683.36,45.0,INR,inactive,2026-08-23 06:00:00
F0005623,S0103,P003625,S0103-P003625,Orion Shampoo,Beauty,Orion,13974.47,12310.47,42.0,INR,active,2026-08-31 18:00:00
F0001606,S0032,P003923,S0032-P003923,Prime Power Bank,Electronics,Prime,8384.21,6363.17,41.0,INR,active,2026-08-02 06:00:00
F0001734,S0100,P002966,S0100-P002966,Vertex Smart Watch,Electronics,Vertex,19352.63,13844.16,31.0,INR,active,2026-08-15 06:00:00
F0010517,S0051,P004596,S0051-P004596,Vertex Yoga Mat,Sports,Vertex,11408.44,9208.77,32.0,INR,inactive,2026-09-08 18:00:00
F0010902,S0004,P000887,S0004-P000887,UrbanKart Bedsheet,Home,UrbanKart,9427.26,7033.73,40.0,INR,active,2026-08-16 12:00:00
F0011321,S0112,P002569,S0112-P002569,Zenith Jacket,Fashion,Zenith,4178.35,3153.57,29.0,INR,active,2026-08-10 06:00:00
F0009505,S0003,P002955,S0003-P002955,Nova T-Shirt,Fashion,Nova,1678.19,1375.08,28.0,INR,active,2026-08-25 18:00:00
F0003813,S0048,P003983,S0048-P003983,Orion Dumbbells,Sports,Orion,5698.76,4306.17,37.0,INR,inactive,2026-09-07 00:00:00
F0011668,S0075,P002460,S0075-P002460,Prime Novel,Books,Prime,18620.74,13496.0,30.0,INR,active,2026-09-02 12:00:00
F0010555,S0010,P001946,S0010-P001946,UrbanKart Moisturizer,Beauty,UrbanKart,332.92,241.13,36.0,INR,active,2026-08-27 00:00:00
F0010168,S0115,P002103,S0115-P002103,Prime Cookware Set,Home,Prime,3331.72,2351.27,29.0,INR,active,2026-09-08 06:00:00
F0001762,S0033,P002749,S0033-P002749,Astra Cookware Set,Home,Astra,11619.16,8350.74,33.0,INR,inactive,2026-08-13 12:00:00
F0005402,S0028,P004688,S0028-P004688,Prime Sneakers,Fashion,Prime,14493.45,13316.94,26.0,INR,active,2026-08-06 18:00:00
F0002740,S0053,P002876,S0053-P002876,UrbanKart Biography,Books,UrbanKart,5333.15,4303.95,34.0,INR,active,2026-08-10 18:00:00
F0011676,S0001,P002236,S0001-P002236,UrbanKart Cookbook,Books,UrbanKart,1903.94,1321.52,32.0,INR,active,2026-08-30 12:00:00
F0002473,S0031,P002866,S0031-P002866,Zenith Table Lamp,Home,Zenith,4269.41,3764.12,35.0,INR,active,2026-09-09 00:00:00
F0006739,S0063,P002420,S0063-P002420,,Electonic,Orion,1384.69,,35.0,INR,active,2026-09-07 00:00:00
F0006892,S0009,P003752,S0009-P003752,Prime Cookware Set,Home,Prime,13790.78,9866.65,33.0,INR,active,2026-08-30 06:00:00
F0007944,,P003465,S0069-P003465,Astra Programming Book,Books,Astra,11644.43,8454.04,21.0,INR,active,2026-08-02 06:00:00
F0009686,S0026,P001756,S0026-P001756,Vertex USB Cable,Electronics,Vertex,12028.48,11267.07,34.0,INR,active,2026-08-08 00:00:00
F0004207,S0012,P003213,S0012-P003213,UrbanKart Jacket,Fashion,UrbanKart,15389.87,11514.34,32.0,INR,active,2026-08-20 12:00:00
F0006372,S0001,P002763,S0001-P002763,Nova Table Lamp,Home,Nova,2154.17,1786.2,40.0,INR,active,2026-08-30 18:00:00
F0010351,S0090,P001333,S0090-P001333,UrbanKart Moisturizer,Beauty,UrbanKart,311.23,269.69,35.0,INR,active,2026-08-05 00:00:00
F0009362,S0120,P004882,S0120-P004882,Orion Dumbbells,Sports,Orion,9034.28,7426.34,52.0,INR,active,2026-08-20 00:00:00
F0010349,S0012,P004702,S0012-P004702,Vertex Programming Book,Books,Vertex,4155.17,3272.01,28.0,INR,active,2026-08-05 00:00:00
F0000233,S0088,P001127,S0088-P001127,Nova Jeans,Fashion,Nova,9835.74,8464.19,37.0,INR,active,2026-08-02 06:00:00
F0008259,S0030,P003693,S0030-P003693,Astra Smart Watch,Electronics,Astra,15778.93,11600.68,,INR,active,2026-08-15 00:00:00
F0007562,S0061,P001128,S0061-P001128,Prime Storage Box,Home,Prime,5166.73,3953.55,29.0,INR,active,2025-12-15 00:00:00
F0009796,S0092,P004033,S0092-P004033,UrbanKart T-Shirt,Fashion,UrbanKart,292.79,208.92,28.0,INR,inactive,2026-08-25 12:00:00
F0006169,S0105,P002023,S0105-P002023,Vertex Cricket Bat,Sports,Vertex,2205.12,1970.35,29.0,INR,active,2026-08-22 12:00:00
F0003597,S0109,P004394,S0109-P004394,Zenith USB Cable,Electronics,Zenith,6676.39,5700.38,29.0,INR,active,2026-08-09 06:00:00
F0006289,S0061,P004731,S0061-P004731,Prime Face Wash,Beauty,Prime,2266.7,2012.45,37.0,INR,inactive,2026-08-05 06:00:00
F0004633,S0019,P002460,S0019-P002460,Prime Novel,Books,Prime,16842.21,11839.3,40.0,INR,active,2026-08-09 12:00:00
F0000126,S0100,P003834,S0100-P003834,Zenith Novel,Books,Zenith,6741.98,5082.87,23.0,INR,active,2026-08-05 12:00:00
F0007642,S0050,P000942,S0050-P000942,Astra Bluetooth Speaker,Electronics,Astra,9503.04,6771.72,36.0,INR,active,2026-08-12 18:00:00
F0006230,S0104,P003721,S0104-P003721,Zenith Wireless Earbuds,Electronics,Zenith,723.84,607.34,39.0,INR,active,2026-08-26 18:00:00
F0001297,S0106,P003487,S0106-P003487,Vertex Moisturizer,Beauty,Vertex,2033.01,1476.89,26.0,INR,active,2026-08-08 00:00:00
F0001977,S0103,P003349,S0103-P003349,Prime USB Cable,Electronics,Prime,7937.84,5508.99,32.0,INR,active,2026-08-23 12:00:00
F0011489,S0074,P001474,S0074-P001474,Nova Jacket,Fashion,Nova,7821.13,6606.68,38.0,INR,active,2026-08-03 12:00:00
F0011435,S0031,P003785,S0031-P003785,Prime Cookware Set,Home,Prime,9320.82,7687.85,37.0,INR,active,2026-09-04 00:00:00
F0010268,S0022,P002005,S0022-P002005,Vertex Bedsheet,Home,Vertex,11216.58,10615.39,28.0,INR,inactive,2026-08-12 00:00:00
F0005751,S0020,P003378,S0020-P003378,Vertex Bluetooth Speaker,Electronics,Vertex,13169.75,12172.87,32.0,INR,active,2026-08-14 12:00:00
F0008153,S0011,P000753,S0011-P000753,Prime Moisturizer,Beauty,Prime,13466.19,9997.24,39.0,INR,active,2026-08-05 00:00:00
F0003087,S0071,P000653,S0071-P000653,Nova Bedsheet,Home,Nova,16453.7,11916.53,36.0,INR,active,2026-08-28 00:00:00
F0011238,S0095,P002967,S0095-P002967,Astra Yoga Mat,Sports,Astra,15811.83,12889.34,38.0,INR,active,2026-08-08 18:00:00
F0006883,S0096,P002853,S0096-P002853,Prime Football,Sports,Prime,9415.37,7291.37,31.0,INR,active,2026-08-08 12:00:00
F0011275,S0054,P004058,S0054-P004058,Vertex Perfume,Beauty,Vertex,8544.15,6313.97,35.0,INR,active,2026-08-03 18:00:00
F0007674,S0003,P004872,S0003-P004872,Orion Novel,Books,Orion,1474.6560000000002,2457.76,31.0,INR,active,2026-08-18 00:00:00
F0003346,S0018,P000767,S0018-P000767,,,Orion,5264.99,3780.96,40.0,INR,active,2025-12-15 00:00:00
F0008173,S0016,P003474,S0016-P003474,Nova Novel,Books,Nova,1062.0,750.47,34.0,INR,active,2026-08-29 00:00:00
F0011417,S0054,P003733,S0054-P003733,Vertex Programming Book,Books,Vertex,19542.61,14627.11,34.0,INR,active,2026-08-05 18:00:00
F0005871,S0025,P000253,S0025-P000253,UrbanKart Face Wash,Beauty,UrbanKart,5332.76,4249.39,29.0,INR,active,2026-09-05 06:00:00
F0006507,S0023,P002302,S0023-P002302,Prime Running Shoes,Sports,Prime,4798.13,4217.77,37.0,INR,active,2026-08-16 06:00:00
F0002798,S0093,P000450,S0093-P000450,Nova Jacket,Fashion,Nova,13841.67,10740.69,39.0,INR,active,2026-08-29 18:00:00
F0000919,S0053,P002633,S0053-P002633,Zenith Running Shoes,Sports,Zenith,15628.95,12583.26,33.0,INR,active,2026-08-18 18:00:00
F0001647,S0043,P001240,S0043-P001240,UrbanKart Wireless Earbuds,Electronics,UrbanKart,12108.49,10548.6,37.0,INR,active,2026-08-01 00:00:00
F0005123,S0097,P001682,S0097-P001682,Astra Power Bank,Electronics,Astra,620.84,557.38,34.0,INR,active,2026-08-26 06:00:00
F0005127,S0007,P001072,S0007-P001072,Orion Biography,Books,Orion,4766.96,3815.45,34.0,INR,inactive,2026-08-20 00:00:00
F0004622,S0040,P003599,S0040-P003599,Zenith USB Cable,Electronics,Zenith,12366.31,10473.43,28.0,INR,active,2026-08-21 06:00:00
F0006810,S0056,P002673,S0056-P002673,UrbanKart Dumbbells,Sports,UrbanKart,13289.69,12439.18,39.0,INR,active,2026-08-30 00:00:00
F0000365,S0036,P002357,S0036-P002357,Zenith Backpack,Fashion,Zenith,3455.39,2823.59,34.0,INR,inactive,2026-09-04 18:00:00
F0002126,S0081,P000983,S0081-P000983,Zenith Cricket Bat,Sports,Zenith,10855.1,8986.95,24.0,INR,active,2026-08-02 00:00:00
